ENTIDAD,CONCEPTO,NACION,PROPIOS,TOTAL
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL QUINDIO (CRQ)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL QUINDIO (CRQ)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL QUINDIO (CRQ)",GASTOS DE PERSONAL,5989.2,0.0,5989.2
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL QUINDIO (CRQ)",INVERSION,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL QUINDIO (CRQ)",SERVICIO DE LA DEUDA,250.0,0.0,250.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL QUINDIO (CRQ)",TRANSFERENCIAS,320.0,0.0,320.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL QUINDIO (CRQ)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",30.0,0.0,30.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL SUR DE BOLIVAR
(CSB)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL SUR DE BOLIVAR
(CSB)",ADQUISICIÓN DE BIENES Y SERVICIOS,65.0,0.0,65.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL SUR DE BOLIVAR
(CSB)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL SUR DE BOLIVAR
(CSB)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL SUR DE BOLIVAR
(CSB)",GASTOS DE PERSONAL,3551.9,0.0,3551.9
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL SUR DE BOLIVAR
(CSB)",INVERSION,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL SUR DE BOLIVAR
(CSB)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL SUR DE BOLIVAR
(CSB)",TRANSFERENCIAS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL SUR DE BOLIVAR
(CSB)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",9.0,0.0,9.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL TOLIMA
(CORTOLIMA)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL TOLIMA
(CORTOLIMA)",ADQUISICIÓN DE BIENES Y SERVICIOS,102.1,0.0,102.1
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL TOLIMA
(CORTOLIMA)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL TOLIMA
(CORTOLIMA)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL TOLIMA
(CORTOLIMA)",GASTOS DE PERSONAL,2859.7,0.0,2859.7
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL TOLIMA
(CORTOLIMA)",INVERSION,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL TOLIMA
(CORTOLIMA)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL TOLIMA
(CORTOLIMA)",TRANSFERENCIAS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL DEL TOLIMA
(CORTOLIMA)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",10.1,0.0,10.1
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA EL
DESARROLLO SOSTENIBLE DEL
CHOCO (CODECHOCO)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA EL
DESARROLLO SOSTENIBLE DEL
CHOCO (CODECHOCO)",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA EL
DESARROLLO SOSTENIBLE DEL
CHOCO (CODECHOCO)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA EL
DESARROLLO SOSTENIBLE DEL
CHOCO (CODECHOCO)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA EL
DESARROLLO SOSTENIBLE DEL
CHOCO (CODECHOCO)",GASTOS DE PERSONAL,2621.0,0.0,2621.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA EL
DESARROLLO SOSTENIBLE DEL
CHOCO (CODECHOCO)",INVERSION,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA EL
DESARROLLO SOSTENIBLE DEL
CHOCO (CODECHOCO)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA EL
DESARROLLO SOSTENIBLE DEL
CHOCO (CODECHOCO)",TRANSFERENCIAS,150.0,0.0,150.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA EL
DESARROLLO SOSTENIBLE DEL
CHOCO (CODECHOCO)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",43.4,0.0,43.4
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA LA DEFENSA DE
LA MESETA DE BUCARAMANGA
(CDMB)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA LA DEFENSA DE
LA MESETA DE BUCARAMANGA
(CDMB)",ADQUISICIÓN DE BIENES Y SERVICIOS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA LA DEFENSA DE
LA MESETA DE BUCARAMANGA
(CDMB)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA LA DEFENSA DE
LA MESETA DE BUCARAMANGA
(CDMB)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA LA DEFENSA DE
LA MESETA DE BUCARAMANGA
(CDMB)",GASTOS DE PERSONAL,1799.1,0.0,1799.1
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA LA DEFENSA DE
LA MESETA DE BUCARAMANGA
(CDMB)",INVERSION,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA LA DEFENSA DE
LA MESETA DE BUCARAMANGA
(CDMB)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA LA DEFENSA DE
LA MESETA DE BUCARAMANGA
(CDMB)",TRANSFERENCIAS,0.0,0.0,0.0
"CORPORACIÓN AUTÓNOMA
REGIONAL PARA LA DEFENSA DE
LA MESETA DE BUCARAMANGA
(CDMB)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",0.0,0.0,0.0
"CORPORACIÓN NACIONAL PARA
LA RECONSTRUCCION DE LA
CUENCA DEL RÍO PAEZ Y ZONAS
ALEDAÑAS NASA KIWE",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"CORPORACIÓN NACIONAL PARA
LA RECONSTRUCCION DE LA
CUENCA DEL RÍO PAEZ Y ZONAS
ALEDAÑAS NASA KIWE",ADQUISICIÓN DE BIENES Y SERVICIOS,380.9,0.0,380.9
"CORPORACIÓN NACIONAL PARA
LA RECONSTRUCCION DE LA
CUENCA DEL RÍO PAEZ Y ZONAS
ALEDAÑAS NASA KIWE",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN NACIONAL PARA
LA RECONSTRUCCION DE LA
CUENCA DEL RÍO PAEZ Y ZONAS
ALEDAÑAS NASA KIWE",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN NACIONAL PARA
LA RECONSTRUCCION DE LA
CUENCA DEL RÍO PAEZ Y ZONAS
ALEDAÑAS NASA KIWE",GASTOS DE PERSONAL,4329.0,0.0,4329.0
"CORPORACIÓN NACIONAL PARA
LA RECONSTRUCCION DE LA
CUENCA DEL RÍO PAEZ Y ZONAS
ALEDAÑAS NASA KIWE",INVERSION,3755.1,0.0,3755.1
"CORPORACIÓN NACIONAL PARA
LA RECONSTRUCCION DE LA
CUENCA DEL RÍO PAEZ Y ZONAS
ALEDAÑAS NASA KIWE",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"CORPORACIÓN NACIONAL PARA
LA RECONSTRUCCION DE LA
CUENCA DEL RÍO PAEZ Y ZONAS
ALEDAÑAS NASA KIWE",TRANSFERENCIAS,11.2,0.0,11.2
"CORPORACIÓN NACIONAL PARA
LA RECONSTRUCCION DE LA
CUENCA DEL RÍO PAEZ Y ZONAS
ALEDAÑAS NASA KIWE","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",35.1,0.0,35.1
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DE
LA MOJANA Y EL SAN JORGE
(CORPOMOJANA)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DE
LA MOJANA Y EL SAN JORGE
(CORPOMOJANA)",ADQUISICIÓN DE BIENES Y SERVICIOS,161.7,0.0,161.7
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DE
LA MOJANA Y EL SAN JORGE
(CORPOMOJANA)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DE
LA MOJANA Y EL SAN JORGE
(CORPOMOJANA)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DE
LA MOJANA Y EL SAN JORGE
(CORPOMOJANA)",GASTOS DE PERSONAL,2877.0,0.0,2877.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DE
LA MOJANA Y EL SAN JORGE
(CORPOMOJANA)",INVERSION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DE
LA MOJANA Y EL SAN JORGE
(CORPOMOJANA)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DE
LA MOJANA Y EL SAN JORGE
(CORPOMOJANA)",TRANSFERENCIAS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DE
LA MOJANA Y EL SAN JORGE
(CORPOMOJANA)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",35.5,0.0,35.5
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ARCHIPIÉLAGO DE SAN ANDRÉS,
PROVIDENCIA Y SANTA
CATALINA (CORALINA)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ARCHIPIÉLAGO DE SAN ANDRÉS,
PROVIDENCIA Y SANTA
CATALINA (CORALINA)",ADQUISICIÓN DE BIENES Y SERVICIOS,166.5,0.0,166.5
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ARCHIPIÉLAGO DE SAN ANDRÉS,
PROVIDENCIA Y SANTA
CATALINA (CORALINA)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ARCHIPIÉLAGO DE SAN ANDRÉS,
PROVIDENCIA Y SANTA
CATALINA (CORALINA)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ARCHIPIÉLAGO DE SAN ANDRÉS,
PROVIDENCIA Y SANTA
CATALINA (CORALINA)",GASTOS DE PERSONAL,2915.9,0.0,2915.9
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ARCHIPIÉLAGO DE SAN ANDRÉS,
PROVIDENCIA Y SANTA
CATALINA (CORALINA)",INVERSION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ARCHIPIÉLAGO DE SAN ANDRÉS,
PROVIDENCIA Y SANTA
CATALINA (CORALINA)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ARCHIPIÉLAGO DE SAN ANDRÉS,
PROVIDENCIA Y SANTA
CATALINA (CORALINA)",TRANSFERENCIAS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ARCHIPIÉLAGO DE SAN ANDRÉS,
PROVIDENCIA Y SANTA
CATALINA (CORALINA)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",239.0,0.0,239.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
NORTE Y ORIENTE DE LA
AMAZONIA (CDA)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
NORTE Y ORIENTE DE LA
AMAZONIA (CDA)",ADQUISICIÓN DE BIENES Y SERVICIOS,23.0,0.0,23.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
NORTE Y ORIENTE DE LA
AMAZONIA (CDA)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
NORTE Y ORIENTE DE LA
AMAZONIA (CDA)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
NORTE Y ORIENTE DE LA
AMAZONIA (CDA)",GASTOS DE PERSONAL,3145.4,0.0,3145.4
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
NORTE Y ORIENTE DE LA
AMAZONIA (CDA)",INVERSION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
NORTE Y ORIENTE DE LA
AMAZONIA (CDA)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
NORTE Y ORIENTE DE LA
AMAZONIA (CDA)",TRANSFERENCIAS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
NORTE Y ORIENTE DE LA
AMAZONIA (CDA)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",14.0,0.0,14.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
SUR DE LA AMAZONIA
(CORPOAMAZONIA)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
SUR DE LA AMAZONIA
(CORPOAMAZONIA)",ADQUISICIÓN DE BIENES Y SERVICIOS,510.0,0.0,510.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
SUR DE LA AMAZONIA
(CORPOAMAZONIA)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
SUR DE LA AMAZONIA
(CORPOAMAZONIA)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
SUR DE LA AMAZONIA
(CORPOAMAZONIA)",GASTOS DE PERSONAL,2518.0,0.0,2518.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
SUR DE LA AMAZONIA
(CORPOAMAZONIA)",INVERSION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
SUR DE LA AMAZONIA
(CORPOAMAZONIA)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
SUR DE LA AMAZONIA
(CORPOAMAZONIA)",TRANSFERENCIAS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
SUR DE LA AMAZONIA
(CORPOAMAZONIA)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",6.0,0.0,6.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
URABÁ (CORPOURABÁ)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
URABÁ (CORPOURABÁ)",ADQUISICIÓN DE BIENES Y SERVICIOS,809.0,0.0,809.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
URABÁ (CORPOURABÁ)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
URABÁ (CORPOURABÁ)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
URABÁ (CORPOURABÁ)",GASTOS DE PERSONAL,5032.4,0.0,5032.4
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
URABÁ (CORPOURABÁ)",INVERSION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
URABÁ (CORPOURABÁ)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
URABÁ (CORPOURABÁ)",TRANSFERENCIAS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
URABÁ (CORPOURABÁ)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",242.0,0.0,242.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ÁREA DE MANEJO ESPECIAL LA
MACARENA (CORMACARENA)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ÁREA DE MANEJO ESPECIAL LA
MACARENA (CORMACARENA)",ADQUISICIÓN DE BIENES Y SERVICIOS,141.5,0.0,141.5
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ÁREA DE MANEJO ESPECIAL LA
MACARENA (CORMACARENA)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ÁREA DE MANEJO ESPECIAL LA
MACARENA (CORMACARENA)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ÁREA DE MANEJO ESPECIAL LA
MACARENA (CORMACARENA)",GASTOS DE PERSONAL,3241.3,0.0,3241.3
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ÁREA DE MANEJO ESPECIAL LA
MACARENA (CORMACARENA)",INVERSION,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ÁREA DE MANEJO ESPECIAL LA
MACARENA (CORMACARENA)",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ÁREA DE MANEJO ESPECIAL LA
MACARENA (CORMACARENA)",TRANSFERENCIAS,0.0,0.0,0.0
"CORPORACIÓN PARA EL
DESARROLLO SOSTENIBLE DEL
ÁREA DE MANEJO ESPECIAL LA
MACARENA (CORMACARENA)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",19.0,0.0,19.0
"DEFENSA CIVIL COLOMBIANA,
GUILLERMO LEON VALENCIA",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"DEFENSA CIVIL COLOMBIANA,
GUILLERMO LEON VALENCIA",ADQUISICIÓN DE BIENES Y SERVICIOS,6068.2,0.0,6068.2
"DEFENSA CIVIL COLOMBIANA,
GUILLERMO LEON VALENCIA",DISMINUCIÓN DE PASIVOS,175.0,0.0,175.0
"DEFENSA CIVIL COLOMBIANA,
GUILLERMO LEON VALENCIA",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"DEFENSA CIVIL COLOMBIANA,
GUILLERMO LEON VALENCIA",GASTOS DE PERSONAL,19772.9,0.0,19772.9
"DEFENSA CIVIL COLOMBIANA,
GUILLERMO LEON VALENCIA",INVERSION,8520.6,0.0,8520.6
"DEFENSA CIVIL COLOMBIANA,
GUILLERMO LEON VALENCIA",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"DEFENSA CIVIL COLOMBIANA,
GUILLERMO LEON VALENCIA",TRANSFERENCIAS,14752.1,3000.0,17752.1
"DEFENSA CIVIL COLOMBIANA,
GUILLERMO LEON VALENCIA","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",288.3,0.0,288.3
DEFENSORÍA DEL PUEBLO,ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
DEFENSORÍA DEL PUEBLO,ADQUISICIÓN DE BIENES Y SERVICIOS,103805.3,0.0,103805.3
DEFENSORÍA DEL PUEBLO,DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
DEFENSORÍA DEL PUEBLO,GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
DEFENSORÍA DEL PUEBLO,GASTOS DE PERSONAL,433260.1,0.0,433260.1
DEFENSORÍA DEL PUEBLO,INVERSION,93194.1,0.0,93194.1
DEFENSORÍA DEL PUEBLO,SERVICIO DE LA DEUDA,2007.1,0.0,2007.1
DEFENSORÍA DEL PUEBLO,TRANSFERENCIAS,655146.5,0.0,655146.5
DEFENSORÍA DEL PUEBLO,"TRIBUTOS, MULTAS, SANCIONES, INTERÉS",3150.6,0.0,3150.6
"DEPARTAMENTO
ADMINISTRATIVO DE LA
FUNCION PÚBLICA",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO DE LA
FUNCION PÚBLICA",ADQUISICIÓN DE BIENES Y SERVICIOS,3470.3,0.0,3470.3
"DEPARTAMENTO
ADMINISTRATIVO DE LA
FUNCION PÚBLICA",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO DE LA
FUNCION PÚBLICA",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO DE LA
FUNCION PÚBLICA",GASTOS DE PERSONAL,31913.3,0.0,31913.3
"DEPARTAMENTO
ADMINISTRATIVO DE LA
FUNCION PÚBLICA",INVERSION,11323.3,0.0,11323.3
"DEPARTAMENTO
ADMINISTRATIVO DE LA
FUNCION PÚBLICA",SERVICIO DE LA DEUDA,51.3,0.0,51.3
"DEPARTAMENTO
ADMINISTRATIVO DE LA
FUNCION PÚBLICA",TRANSFERENCIAS,2701.0,0.0,2701.0
"DEPARTAMENTO
ADMINISTRATIVO DE LA
FUNCION PÚBLICA","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",302.1,0.0,302.1
"DEPARTAMENTO
ADMINISTRATIVO DIRECCIÓN
NACIONAL DE INTELIGENCIA",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO DIRECCIÓN
NACIONAL DE INTELIGENCIA",ADQUISICIÓN DE BIENES Y SERVICIOS,42968.7,0.0,42968.7
"DEPARTAMENTO
ADMINISTRATIVO DIRECCIÓN
NACIONAL DE INTELIGENCIA",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO DIRECCIÓN
NACIONAL DE INTELIGENCIA",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO DIRECCIÓN
NACIONAL DE INTELIGENCIA",GASTOS DE PERSONAL,125590.8,0.0,125590.8
"DEPARTAMENTO
ADMINISTRATIVO DIRECCIÓN
NACIONAL DE INTELIGENCIA",INVERSION,24685.0,0.0,24685.0
"DEPARTAMENTO
ADMINISTRATIVO DIRECCIÓN
NACIONAL DE INTELIGENCIA",SERVICIO DE LA DEUDA,494.2,0.0,494.2
"DEPARTAMENTO
ADMINISTRATIVO DIRECCIÓN
NACIONAL DE INTELIGENCIA",TRANSFERENCIAS,273.5,0.0,273.5
"DEPARTAMENTO
ADMINISTRATIVO DIRECCIÓN
NACIONAL DE INTELIGENCIA","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",629.3,0.0,629.3
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
ESTADÍSTICA (DANE)",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
ESTADÍSTICA (DANE)",ADQUISICIÓN DE BIENES Y SERVICIOS,38721.4,0.0,38721.4
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
ESTADÍSTICA (DANE)",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
ESTADÍSTICA (DANE)",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
ESTADÍSTICA (DANE)",GASTOS DE PERSONAL,147292.3,0.0,147292.3
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
ESTADÍSTICA (DANE)",INVERSION,161499.4,0.0,161499.4
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
ESTADÍSTICA (DANE)",SERVICIO DE LA DEUDA,3199.7,0.0,3199.7
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
ESTADÍSTICA (DANE)",TRANSFERENCIAS,2184.8,0.0,2184.8
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
ESTADÍSTICA (DANE)","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",1125.0,0.0,1125.0
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
PLANEACIÓN",ADQUISICION DE ACTIVOS FINANCIEROS,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
PLANEACIÓN",ADQUISICIÓN DE BIENES Y SERVICIOS,41369.9,0.0,41369.9
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
PLANEACIÓN",DISMINUCIÓN DE PASIVOS,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
PLANEACIÓN",GASTOS COMERC. Y PRODUCCION,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
PLANEACIÓN",GASTOS DE PERSONAL,95546.0,0.0,95546.0
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
PLANEACIÓN",INVERSION,826729.1,0.0,826729.1
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
PLANEACIÓN",SERVICIO DE LA DEUDA,0.0,0.0,0.0
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
PLANEACIÓN",TRANSFERENCIAS,3011.3,0.0,3011.3
"DEPARTAMENTO
ADMINISTRATIVO NACIONAL DE
PLANEACIÓN","TRIBUTOS, MULTAS, SANCIONES, INTERÉS",2668.5,0.0,2668.5
